target_file,vuln_file,patch_file,datail,predict
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_mixed_html@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_header_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_header_NEW.vul,"[True, True, True, 0.6124031007751938, 0.5797101449275363]",True
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_mixed_html@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_mixed_html_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_mixed_html_NEW.vul,"[True, True, True, 1.0, 0.7916666666666666]",True
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_mixed_html@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_hex_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_hex_NEW.vul,[False],False
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_mixed_html@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_ascii_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_ascii_NEW.vul,[False],False
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_mixed_html@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_mixed_plain_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_mixed_plain_NEW.vul,[False],False
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_header@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_header_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_header_NEW.vul,"[True, True, True, 1.0, 0.8252427184466019]",True
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_header@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_mixed_html_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_mixed_html_NEW.vul,[False],False
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_header@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_hex_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_hex_NEW.vul,[False],False
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_header@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_ascii_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_ascii_NEW.vul,[False],False
./processed/michael-methner@@dlt-daemon-v2.18.6/dlt_message_print_header@@@src@#@shared@#@dlt_common.c,./cache/old_new_funcs/vul/sample/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_mixed_plain_OLD.vul,./cache/old_new_funcs/no_vul/CVE-2022-39836_CWE-XXXX-XXXX_855e0017a980d2990c16f7dbf3b4983b48fac272_CVE-2022-39836_855e0017a980d2990c16f7dbf3b4983b48fac272_dlt_common.c_1.1_dlt_message_print_mixed_plain_NEW.vul,[False],False
